SERVER NAME;IP;PORT;VALUE;DATE
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:45.528
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:45.534
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:45.54
XHGIRD20;193.212.122.2;50010;38;2023-03-07 21:25:45.546
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:45.552
XHGIRD20;193.212.122.2;50010;26;2023-03-07 21:25:45.558
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:45.564
XHGIRD20;193.212.122.2;50010;73;2023-03-07 21:25:45.57
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:45.576
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:45.583
XHGIRD20;193.212.122.2;50010;92;2023-03-07 21:25:45.589
XHGIRD20;193.212.122.2;50010;4;2023-03-07 21:25:45.595
XHGIRD20;193.212.122.2;50010;38;2023-03-07 21:25:45.601
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:45.606
XHGIRD20;193.212.122.2;50010;8;2023-03-07 21:25:45.615
XHGIRD20;193.212.122.2;50010;38;2023-03-07 21:25:45.621
XHGIRD20;193.212.122.2;50010;27;2023-03-07 21:25:45.626
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:45.633
XHGIRD20;193.212.122.2;50010;19;2023-03-07 21:25:45.641
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:45.647
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:45.652
XHGIRD20;193.212.122.2;50010;19;2023-03-07 21:25:45.659
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:45.665
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:45.672
XHGIRD20;193.212.122.2;50010;59;2023-03-07 21:25:45.679
XHGIRD20;193.212.122.2;50010;52;2023-03-07 21:25:45.684
XHGIRD20;193.212.122.2;50010;57;2023-03-07 21:25:45.69
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:45.696
XHGIRD20;193.212.122.2;50010;44;2023-03-07 21:25:45.701
XHGIRD20;193.212.122.2;50010;23;2023-03-07 21:25:45.709
XHGIRD20;193.212.122.2;50010;7;2023-03-07 21:25:45.714
XHGIRD20;193.212.122.2;50010;3;2023-03-07 21:25:45.721
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:45.726
XHGIRD20;193.212.122.2;50010;14;2023-03-07 21:25:45.733
XHGIRD20;193.212.122.2;50010;70;2023-03-07 21:25:45.74
XHGIRD20;193.212.122.2;50010;14;2023-03-07 21:25:45.747
XHGIRD20;193.212.122.2;50010;19;2023-03-07 21:25:45.753
XHGIRD20;193.212.122.2;50010;84;2023-03-07 21:25:45.758
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:45.765
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:45.772
XHGIRD20;193.212.122.2;50010;95;2023-03-07 21:25:45.779
XHGIRD20;193.212.122.2;50010;59;2023-03-07 21:25:45.785
XHGIRD20;193.212.122.2;50010;70;2023-03-07 21:25:45.792
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:45.798
XHGIRD20;193.212.122.2;50010;83;2023-03-07 21:25:45.804
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:45.81
XHGIRD20;193.212.122.2;50010;70;2023-03-07 21:25:45.816
XHGIRD20;193.212.122.2;50010;4;2023-03-07 21:25:45.822
XHGIRD20;193.212.122.2;50010;19;2023-03-07 21:25:45.828
XHGIRD20;193.212.122.2;50010;59;2023-03-07 21:25:45.833
XHGIRD20;193.212.122.2;50010;64;2023-03-07 21:25:45.84
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:45.845
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:45.85
XHGIRD20;193.212.122.2;50010;56;2023-03-07 21:25:45.856
XHGIRD20;193.212.122.2;50010;39;2023-03-07 21:25:45.863
XHGIRD20;193.212.122.2;50010;92;2023-03-07 21:25:45.869
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:45.876
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:45.882
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:45.888
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:45.895
XHGIRD20;193.212.122.2;50010;51;2023-03-07 21:25:45.901
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:45.908
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:45.913
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:45.921
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:45.926
XHGIRD20;193.212.122.2;50010;39;2023-03-07 21:25:45.933
XHGIRD20;193.212.122.2;50010;82;2023-03-07 21:25:45.938
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:45.944
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:45.951
XHGIRD20;193.212.122.2;50010;80;2023-03-07 21:25:45.958
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:45.964
XHGIRD20;193.212.122.2;50010;52;2023-03-07 21:25:45.97
XHGIRD20;193.212.122.2;50010;64;2023-03-07 21:25:45.978
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:45.983
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:45.99
XHGIRD20;193.212.122.2;50010;20;2023-03-07 21:25:45.997
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:46.003
XHGIRD20;193.212.122.2;50010;41;2023-03-07 21:25:46.009
XHGIRD20;193.212.122.2;50010;95;2023-03-07 21:25:46.015
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:46.023
XHGIRD20;193.212.122.2;50010;73;2023-03-07 21:25:46.028
XHGIRD20;193.212.122.2;50010;82;2023-03-07 21:25:46.037
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:46.043
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:46.05
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:46.056
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:46.062
XHGIRD20;193.212.122.2;50010;3;2023-03-07 21:25:46.068
XHGIRD20;193.212.122.2;50010;55;2023-03-07 21:25:46.075
XHGIRD20;193.212.122.2;50010;67;2023-03-07 21:25:46.081
XHGIRD20;193.212.122.2;50010;76;2023-03-07 21:25:46.087
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:46.093
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:46.098
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:46.104
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:46.11
XHGIRD20;193.212.122.2;50010;21;2023-03-07 21:25:46.118
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:46.124
XHGIRD20;193.212.122.2;50010;96;2023-03-07 21:25:46.13
XHGIRD20;193.212.122.2;50010;96;2023-03-07 21:25:46.136
XHGIRD20;193.212.122.2;50010;75;2023-03-07 21:25:46.141
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:46.147
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:46.153
XHGIRD20;193.212.122.2;50010;98;2023-03-07 21:25:46.16
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:46.166
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:46.173
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:46.179
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:46.185
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:46.19
XHGIRD20;193.212.122.2;50010;40;2023-03-07 21:25:46.196
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:46.204
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:46.21
XHGIRD20;193.212.122.2;50010;98;2023-03-07 21:25:46.217
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:46.222
XHGIRD20;193.212.122.2;50010;83;2023-03-07 21:25:46.228
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:46.234
XHGIRD20;193.212.122.2;50010;23;2023-03-07 21:25:46.24
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:46.247
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:46.254
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:46.26
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:46.267
XHGIRD20;193.212.122.2;50010;23;2023-03-07 21:25:46.276
XHGIRD20;193.212.122.2;50010;82;2023-03-07 21:25:46.283
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:46.289
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:46.297
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:46.304
XHGIRD20;193.212.122.2;50010;66;2023-03-07 21:25:46.31
XHGIRD20;193.212.122.2;50010;89;2023-03-07 21:25:46.316
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:46.323
XHGIRD20;193.212.122.2;50010;62;2023-03-07 21:25:46.33
XHGIRD20;193.212.122.2;50010;53;2023-03-07 21:25:46.336
XHGIRD20;193.212.122.2;50010;27;2023-03-07 21:25:46.343
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:46.349
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:46.355
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:46.361
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:46.367
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:46.373
XHGIRD20;193.212.122.2;50010;53;2023-03-07 21:25:46.379
XHGIRD20;193.212.122.2;50010;59;2023-03-07 21:25:46.384
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:46.389
XHGIRD20;193.212.122.2;50010;59;2023-03-07 21:25:46.395
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:46.401
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:46.408
XHGIRD20;193.212.122.2;50010;79;2023-03-07 21:25:46.414
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:46.42
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:46.426
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:46.432
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:46.437
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:46.444
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:46.45
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:46.457
XHGIRD20;193.212.122.2;50010;6;2023-03-07 21:25:46.463
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:46.469
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:46.475
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:46.483
XHGIRD20;193.212.122.2;50010;96;2023-03-07 21:25:46.489
XHGIRD20;193.212.122.2;50010;26;2023-03-07 21:25:46.496
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:46.503
XHGIRD20;193.212.122.2;50010;65;2023-03-07 21:25:46.511
XHGIRD20;193.212.122.2;50010;68;2023-03-07 21:25:46.517
XHGIRD20;193.212.122.2;50010;28;2023-03-07 21:25:46.523
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:46.535
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:46.542
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:46.548
XHGIRD20;193.212.122.2;50010;3;2023-03-07 21:25:46.554
XHGIRD20;193.212.122.2;50010;1;2023-03-07 21:25:46.559
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:46.567
XHGIRD20;193.212.122.2;50010;84;2023-03-07 21:25:46.573
XHGIRD20;193.212.122.2;50010;26;2023-03-07 21:25:46.58
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:46.585
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:46.591
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:46.597
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:46.603
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:46.609
XHGIRD20;193.212.122.2;50010;24;2023-03-07 21:25:46.615
XHGIRD20;193.212.122.2;50010;70;2023-03-07 21:25:46.621
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:46.627
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:46.634
XHGIRD20;193.212.122.2;50010;15;2023-03-07 21:25:46.641
XHGIRD20;193.212.122.2;50010;83;2023-03-07 21:25:46.647
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:46.655
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:46.66
XHGIRD20;193.212.122.2;50010;51;2023-03-07 21:25:46.666
XHGIRD20;193.212.122.2;50010;73;2023-03-07 21:25:46.673
XHGIRD20;193.212.122.2;50010;25;2023-03-07 21:25:46.679
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:46.685
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:46.691
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:46.697
XHGIRD20;193.212.122.2;50010;98;2023-03-07 21:25:46.703
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:46.709
XHGIRD20;193.212.122.2;50010;17;2023-03-07 21:25:46.715
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:46.721
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:46.728
XHGIRD20;193.212.122.2;50010;75;2023-03-07 21:25:46.736
XHGIRD20;193.212.122.2;50010;53;2023-03-07 21:25:46.742
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:46.749
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:46.755
XHGIRD20;193.212.122.2;50010;95;2023-03-07 21:25:46.761
XHGIRD20;193.212.122.2;50010;84;2023-03-07 21:25:46.768
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:46.775
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:46.78
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:46.785
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:46.791
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:46.798
XHGIRD20;193.212.122.2;50010;96;2023-03-07 21:25:46.804
XHGIRD20;193.212.122.2;50010;84;2023-03-07 21:25:46.809
XHGIRD20;193.212.122.2;50010;80;2023-03-07 21:25:46.815
XHGIRD20;193.212.122.2;50010;95;2023-03-07 21:25:46.821
XHGIRD20;193.212.122.2;50010;84;2023-03-07 21:25:46.826
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:46.834
XHGIRD20;193.212.122.2;50010;95;2023-03-07 21:25:46.84
XHGIRD20;193.212.122.2;50010;41;2023-03-07 21:25:46.846
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:46.852
XHGIRD20;193.212.122.2;50010;28;2023-03-07 21:25:46.857
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:46.864
XHGIRD20;193.212.122.2;50010;6;2023-03-07 21:25:46.869
XHGIRD20;193.212.122.2;50010;86;2023-03-07 21:25:46.875
XHGIRD20;193.212.122.2;50010;86;2023-03-07 21:25:46.882
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:46.888
XHGIRD20;193.212.122.2;50010;79;2023-03-07 21:25:46.895
XHGIRD20;193.212.122.2;50010;82;2023-03-07 21:25:46.901
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:46.908
XHGIRD20;193.212.122.2;50010;70;2023-03-07 21:25:46.914
XHGIRD20;193.212.122.2;50010;55;2023-03-07 21:25:46.919
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:46.925
XHGIRD20;193.212.122.2;50010;92;2023-03-07 21:25:46.931
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:46.937
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:46.943
XHGIRD20;193.212.122.2;50010;10;2023-03-07 21:25:46.949
XHGIRD20;193.212.122.2;50010;45;2023-03-07 21:25:46.955
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:46.961
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:46.967
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:46.973
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:46.978
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:46.984
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:46.99
XHGIRD20;193.212.122.2;50010;25;2023-03-07 21:25:46.995
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:47.001
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:47.006
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:47.012
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:47.018
XHGIRD20;193.212.122.2;50010;4;2023-03-07 21:25:47.023
XHGIRD20;193.212.122.2;50010;84;2023-03-07 21:25:47.028
XHGIRD20;193.212.122.2;50010;8;2023-03-07 21:25:47.034
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:47.039
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:47.045
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:47.05
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:47.056
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:47.062
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:47.068
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:47.073
XHGIRD20;193.212.122.2;50010;25;2023-03-07 21:25:47.079
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:47.085
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:47.091
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:47.097
XHGIRD20;193.212.122.2;50010;75;2023-03-07 21:25:47.103
XHGIRD20;193.212.122.2;50010;93;2023-03-07 21:25:47.109
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:47.116
XHGIRD20;193.212.122.2;50010;26;2023-03-07 21:25:47.121
XHGIRD20;193.212.122.2;50010;14;2023-03-07 21:25:47.127
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:47.133
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:47.139
XHGIRD20;193.212.122.2;50010;92;2023-03-07 21:25:47.145
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:47.151
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:47.157
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:47.163
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:47.169
XHGIRD20;193.212.122.2;50010;27;2023-03-07 21:25:47.176
XHGIRD20;193.212.122.2;50010;11;2023-03-07 21:25:47.182
XHGIRD20;193.212.122.2;50010;98;2023-03-07 21:25:47.19
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:47.195
XHGIRD20;193.212.122.2;50010;56;2023-03-07 21:25:47.201
XHGIRD20;193.212.122.2;50010;34;2023-03-07 21:25:47.206
XHGIRD20;193.212.122.2;50010;6;2023-03-07 21:25:47.213
XHGIRD20;193.212.122.2;50010;80;2023-03-07 21:25:47.218
XHGIRD20;193.212.122.2;50010;92;2023-03-07 21:25:47.226
XHGIRD20;193.212.122.2;50010;55;2023-03-07 21:25:47.233
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:47.238
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:47.244
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:47.25
XHGIRD20;193.212.122.2;50010;38;2023-03-07 21:25:47.257
XHGIRD20;193.212.122.2;50010;93;2023-03-07 21:25:47.263
XHGIRD20;193.212.122.2;50010;83;2023-03-07 21:25:47.27
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:47.275
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:47.282
XHGIRD20;193.212.122.2;50010;24;2023-03-07 21:25:47.29
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:47.296
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:47.304
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:47.31
XHGIRD20;193.212.122.2;50010;94;2023-03-07 21:25:47.316
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:47.322
XHGIRD20;193.212.122.2;50010;8;2023-03-07 21:25:47.33
XHGIRD20;193.212.122.2;50010;93;2023-03-07 21:25:47.336
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:47.341
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:47.347
XHGIRD20;193.212.122.2;50010;11;2023-03-07 21:25:47.353
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:47.36
XHGIRD20;193.212.122.2;50010;83;2023-03-07 21:25:47.366
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:47.374
XHGIRD20;193.212.122.2;50010;92;2023-03-07 21:25:47.38
XHGIRD20;193.212.122.2;50010;24;2023-03-07 21:25:47.386
XHGIRD20;193.212.122.2;50010;15;2023-03-07 21:25:47.392
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:47.398
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:47.404
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:47.41
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:47.422
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:47.427
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:47.433
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:47.438
XHGIRD20;193.212.122.2;50010;52;2023-03-07 21:25:47.446
XHGIRD20;193.212.122.2;50010;8;2023-03-07 21:25:47.452
XHGIRD20;193.212.122.2;50010;68;2023-03-07 21:25:47.458
XHGIRD20;193.212.122.2;50010;96;2023-03-07 21:25:47.465
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:47.471
XHGIRD20;193.212.122.2;50010;1;2023-03-07 21:25:47.477
XHGIRD20;193.212.122.2;50010;24;2023-03-07 21:25:47.483
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:47.489
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:47.494
XHGIRD20;193.212.122.2;50010;35;2023-03-07 21:25:47.503
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:47.508
XHGIRD20;193.212.122.2;50010;83;2023-03-07 21:25:47.515
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:47.521
XHGIRD20;193.212.122.2;50010;98;2023-03-07 21:25:47.526
XHGIRD20;193.212.122.2;50010;53;2023-03-07 21:25:47.533
XHGIRD20;193.212.122.2;50010;27;2023-03-07 21:25:47.54
XHGIRD20;193.212.122.2;50010;17;2023-03-07 21:25:47.547
XHGIRD20;193.212.122.2;50010;80;2023-03-07 21:25:47.553
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:47.56
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:47.566
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:47.572
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:47.578
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:47.584
XHGIRD20;193.212.122.2;50010;34;2023-03-07 21:25:47.592
XHGIRD20;193.212.122.2;50010;73;2023-03-07 21:25:47.599
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:47.605
XHGIRD20;193.212.122.2;50010;67;2023-03-07 21:25:47.611
XHGIRD20;193.212.122.2;50010;93;2023-03-07 21:25:47.618
XHGIRD20;193.212.122.2;50010;68;2023-03-07 21:25:47.624
XHGIRD20;193.212.122.2;50010;79;2023-03-07 21:25:47.635
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:47.63
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:47.641
XHGIRD20;193.212.122.2;50010;75;2023-03-07 21:25:47.647
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:47.67
XHGIRD20;193.212.122.2;50010;79;2023-03-07 21:25:47.664
XHGIRD20;193.212.122.2;50010;44;2023-03-07 21:25:47.653
XHGIRD20;193.212.122.2;50010;60;2023-03-07 21:25:47.688
XHGIRD20;193.212.122.2;50010;64;2023-03-07 21:25:47.682
XHGIRD20;193.212.122.2;50010;92;2023-03-07 21:25:47.676
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:47.702
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:47.695
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:47.708
XHGIRD20;193.212.122.2;50010;70;2023-03-07 21:25:47.713
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:47.719
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:47.725
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:47.737
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:47.731
XHGIRD20;193.212.122.2;50010;76;2023-03-07 21:25:47.749
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:47.743
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:47.755
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:47.762
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:47.77
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:47.776
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:47.782
XHGIRD20;193.212.122.2;50010;25;2023-03-07 21:25:47.788
XHGIRD20;193.212.122.2;50010;34;2023-03-07 21:25:47.794
XHGIRD20;193.212.122.2;50010;10;2023-03-07 21:25:47.8
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:47.806
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:47.813
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:47.818
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:47.825
XHGIRD20;193.212.122.2;50010;8;2023-03-07 21:25:47.832
XHGIRD20;193.212.122.2;50010;89;2023-03-07 21:25:47.838
XHGIRD20;193.212.122.2;50010;57;2023-03-07 21:25:47.844
XHGIRD20;193.212.122.2;50010;20;2023-03-07 21:25:47.849
XHGIRD20;193.212.122.2;50010;3;2023-03-07 21:25:47.855
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:47.862
XHGIRD20;193.212.122.2;50010;39;2023-03-07 21:25:47.868
XHGIRD20;193.212.122.2;50010;45;2023-03-07 21:25:47.874
XHGIRD20;193.212.122.2;50010;10;2023-03-07 21:25:47.881
XHGIRD20;193.212.122.2;50010;14;2023-03-07 21:25:47.887
XHGIRD20;193.212.122.2;50010;28;2023-03-07 21:25:47.894
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:47.902
XHGIRD20;193.212.122.2;50010;94;2023-03-07 21:25:47.908
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:47.915
XHGIRD20;193.212.122.2;50010;6;2023-03-07 21:25:47.921
XHGIRD20;193.212.122.2;50010;40;2023-03-07 21:25:47.927
XHGIRD20;193.212.122.2;50010;4;2023-03-07 21:25:47.933
XHGIRD20;193.212.122.2;50010;75;2023-03-07 21:25:47.94
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:47.946
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:47.951
